id,orientacion_politica,polarizacion,genero,edad,religiosidad,fork,pais,conservador/liberal,nivel educativo
7442,51.25,56.0,fem,30,75,7,Colombia,60.866693090236495,1.0
7446,60.5,76.5,masc,31,52,7,Colombia,53.04003170828379,2.0
7448,77.125,72.75,fem,24,26,8,Colombia,19.28106466078403,1.0
7450,90.0,95.0,masc,20,56,7,Colombia,0.0,1.0
7451,68.0,66.0,masc,36,8,7,Colombia,36.41978880370317,1.0
7452,84.5,75.0,masc,23,57,7,Colombia,56.95336239926014,1.0
7453,68.75,60.0,fem,26,19,7,Colombia,21.42340517864892,1.0
7454,62.75,70.5,fem,46,4,7,Colombia,62.171136653895275,1.0
7455,73.875,61.75,fem,23,17,7,Colombia,47.13149139302763,1.0
7456,54.375,53.75,fem,29,18,8,Colombia,56.30114061743075,1.0
7458,52.5,69.5,fem,22,100,7,Colombia,51.735588144625005,1.0
7463,53.0,94.0,fem,24,100,8,Colombia,44.989150875162736,1.0
7464,75.125,54.75,masc,53,16,7,Colombia,4.284681035729784,2.0
7465,100.0,100.0,masc,56,12,8,Colombia,0.0,0.0
7467,37.5,100.0,masc,46,100,7,Colombia,0.0,1.0
7468,37.75,70.0,fem,29,29,7,Colombia,58.25780596291892,2.0
7469,71.0,78.5,masc,38,0,7,Colombia,52.387809926454395,2.0
7471,81.75,88.5,masc,26,0,7,Colombia,63.47558021755406,1.0
7472,69.375,52.25,fem,32,24,7,Colombia,50.43114458096622,2.0
7473,65.0,55.0,fem,20,37,8,Colombia,29.992767250108493,1.0
7474,56.625,71.75,fem,28,18,7,Colombia,58.91002774474832,2.0
7480,73.5,83.0,masc,27,0,7,Colombia,34.277448285838275,2.0
7481,60.0,57.5,fem,22,12,7,Colombia,36.41978880370317,1.0
7483,89.25,78.5,masc,18,25,8,Colombia,17.138724142919138,0.0
7484,63.375,51.25,masc,25,17,7,Colombia,0.0,1.0
7486,63.375,97.25,fem,26,1,7,Colombia,51.735588144625005,1.0
7487,32.25,46.5,fem,36,77,7,Colombia,77.17223763597129,1.0
7489,86.5,77.5,fem,24,77,7,Colombia,23.565745696513815,1.0
7491,73.75,68.5,masc,23,0,7,Colombia,53.04003170828379,1.0
7493,84.75,94.5,fem,23,0,8,Colombia,0.0,1.0
7495,83.5,84.5,fem,30,4,7,Colombia,34.277448285838275,1.0
7500,69.875,81.75,fem,32,13,7,Colombia,0.0,1.0
7501,59.5,51.0,masc,28,12,7,Colombia,73.91112872682433,2.0
7502,61.25,51.5,masc,23,0,7,Colombia,51.735588144625005,1.0
7503,69.75,66.5,fem,23,33,8,Colombia,51.083366362795616,1.0
7505,38.0,99.0,fem,56,54,8,Colombia,56.95336239926014,1.0
7506,64.625,65.75,masc,20,87,7,Colombia,0.0,0.0
7507,52.5,39.5,fem,30,23,7,Colombia,66.08446734487163,2.0
7509,35.875,83.75,fem,36,96,7,Colombia,51.083366362795616,2.0
7510,95.5,91.0,fem,39,64,7,Colombia,0.0,2.0
7513,79.25,58.5,masc,40,28,7,Colombia,51.735588144625005,2.0
7515,80.375,85.75,masc,43,65,8,Colombia,57.60558418108953,2.0
7519,80.5,72.5,fem,30,23,8,Colombia,47.13149139302763,2.0
7520,68.25,78.5,fem,41,66,7,Colombia,53.69225349011318,2.0
7521,90.25,80.5,fem,28,18,7,Colombia,0.0,2.0
7524,81.375,87.75,masc,24,81,8,Colombia,23.565745696513815,1.0
7527,75.25,68.0,masc,35,0,7,Colombia,0.0,2.0
7528,69.5,84.0,fem,30,0,7,Colombia,64.12780199938345,1.0
7531,45.0,55.0,fem,20,21,7,Colombia,0.0,1.0
7538,100.0,100.0,fem,38,44,7,Colombia,25.708086214378707,2.0
7539,51.0,86.5,fem,27,17,8,Colombia,0.0,2.0
7540,91.375,82.75,fem,24,18,7,Colombia,0.0,2.0
7542,73.375,72.75,fem,55,0,8,Colombia,2.142340517864892,2.0
7544,68.375,69.25,masc,24,16,7,Colombia,50.43114458096622,1.0
7545,85.25,95.5,fem,37,68,8,Colombia,12.854043107189353,2.0
7547,69.875,61.25,fem,26,74,7,Colombia,60.2144713084071,1.0
7548,54.0,79.5,fem,30,87,8,Colombia,62.171136653895275,2.0
7549,96.375,92.75,fem,29,0,7,Colombia,0.0,1.0
7553,84.0,85.0,fem,36,0,8,Colombia,42.84681035729784,2.0
7554,90.625,87.75,fem,62,0,7,Colombia,0.0,2.0
7555,43.375,40.75,masc,48,51,7,Colombia,65.43224556304223,2.0
7556,77.25,70.0,fem,35,18,8,Colombia,40.70446983943295,1.0
7558,84.375,68.75,fem,37,64,7,Colombia,2.142340517864892,2.0
7559,67.5,80.0,fem,35,100,7,Colombia,49.27383191089252,2.0
7560,70.875,83.25,fem,36,71,7,Colombia,60.866693090236495,2.0
7561,72.5,52.5,masc,20,24,8,Colombia,62.171136653895275,1.0
7562,70.0,43.0,fem,22,14,7,Colombia,44.989150875162736,1.0
7564,39.5,63.0,masc,51,88,7,Colombia,71.95446338133615,2.0
7565,59.0,59.5,masc,20,7,7,Colombia,59.56224952657771,1.0
7566,70.375,84.25,fem,37,28,7,Colombia,60.866693090236495,2.0
7568,50.5,61.5,masc,26,68,7,Colombia,60.2144713084071,0.0
7569,83.875,76.75,masc,20,22,7,Colombia,10.71170258932446,1.0
7570,77.75,65.5,fem,37,0,7,Colombia,0.0,1.0
7571,82.625,79.25,masc,28,79,7,Colombia,25.708086214378707,1.0
7572,89.125,78.25,fem,36,89,7,Colombia,27.850426732243598,1.0
7574,59.25,74.5,masc,25,19,7,Colombia,42.84681035729784,0.0
7575,46.75,82.0,masc,28,29,7,Colombia,56.95336239926014,1.0
7576,94.625,89.25,fem,36,19,7,Colombia,25.708086214378707,2.0
7579,68.625,60.75,masc,54,56,7,Colombia,12.854043107189353,2.0
7580,77.625,74.25,fem,46,13,7,Colombia,0.0,2.0
7581,80.75,69.5,masc,40,14,7,Colombia,36.41978880370317,2.0
7582,61.75,74.0,fem,22,0,7,Colombia,58.25780596291892,2.0
7584,78.875,82.75,masc,30,100,8,Colombia,57.60558418108953,1.0
7586,79.625,80.25,masc,25,0,7,Colombia,51.735588144625005,2.0
7588,95.25,90.5,fem,35,92,8,Colombia,59.56224952657771,1.0
7590,79.875,68.75,fem,34,81,8,Colombia,0.0,1.0
7593,74.75,64.0,fem,26,100,7,Colombia,0.0,1.0
7595,62.5,100.0,masc,23,76,8,Colombia,72.60668516316554,1.0
7598,72.625,89.75,fem,56,100,8,Colombia,0.0,2.0
7599,61.125,55.25,masc,26,5,7,Colombia,10.71170258932446,2.0
7602,39.625,48.75,masc,34,75,7,Colombia,61.518914872065885,2.0
7604,84.875,72.75,fem,23,25,7,Colombia,0.0,2.0
7607,90.25,80.5,fem,34,0,8,Colombia,0.0,2.0
7608,77.375,79.75,masc,33,31,7,Colombia,32.13510776797338,1.0
7613,81.125,87.25,masc,29,80,7,Colombia,0.0,1.0
7615,66.75,79.5,masc,32,0,7,Colombia,23.565745696513815,2.0
7616,54.25,66.0,masc,42,77,7,Colombia,61.518914872065885,2.0
7618,61.0,58.0,masc,65,0,7,Colombia,0.0,1.0
7619,50.5,86.5,fem,42,100,7,Colombia,50.43114458096622,2.0
7620,84.0,83.0,fem,33,67,7,Colombia,36.41978880370317,2.0
7621,56.75,54.0,masc,59,0,7,Colombia,42.84681035729784,2.0
7623,80.75,61.5,masc,34,31,7,Colombia,34.277448285838275,2.0
7625,66.875,69.75,masc,31,0,7,Colombia,0.0,2.0
7626,58.375,56.75,fem,19,100,7,Colombia,56.30114061743075,1.0
7627,97.5,95.0,fem,24,10,8,Colombia,0.0,1.0
7628,61.375,52.75,masc,46,3,7,Colombia,55.64891883560136,1.0
7630,76.0,75.0,masc,32,0,7,Colombia,0.0,1.0
7631,88.375,83.25,fem,45,0,7,Colombia,23.565745696513815,1.0
7632,80.875,61.75,masc,36,30,7,Colombia,51.735588144625005,2.0
7637,75.875,61.75,masc,47,0,7,Colombia,0.0,1.0
7638,45.125,45.75,masc,40,61,7,Colombia,69.99779803584798,2.0
7640,75.75,73.0,fem,35,20,7,Colombia,21.42340517864892,2.0
7641,56.5,51.5,masc,42,58,7,Colombia,60.2144713084071,2.0
7642,87.5,100.0,masc,34,82,7,Colombia,0.0,1.0
7643,57.75,65.5,masc,32,73,7,Colombia,87.60778614524156,2.0
7649,78.25,68.5,fem,44,18,7,Colombia,14.996383625054246,2.0
7653,100.0,100.0,fem,53,0,7,Colombia,0.0,1.0
7654,64.25,65.5,masc,36,80,7,Colombia,0.0,2.0
7655,61.5,45.0,fem,28,100,7,Colombia,0.0,2.0
7658,65.75,55.5,masc,44,63,8,Colombia,52.387809926454395,2.0
7659,68.875,78.25,fem,29,0,7,Colombia,0.0,2.0
7660,72.125,66.75,masc,68,0,7,Colombia,0.0,1.0
7662,88.5,77.0,fem,31,0,7,Colombia,27.850426732243598,1.0
7663,32.5,63.0,fem,34,30,7,Colombia,100.0,1.0
7664,81.625,80.25,masc,34,14,7,Colombia,0.0,1.0
7665,52.125,55.75,fem,30,65,7,Colombia,0.0,2.0
7668,80.25,70.5,masc,47,18,7,Colombia,34.277448285838275,2.0
7669,94.625,89.25,masc,55,17,8,Colombia,4.284681035729784,2.0
7673,74.875,57.75,fem,26,0,7,Colombia,54.99669705377197,2.0
7674,69.0,63.5,fem,41,6,7,Colombia,56.30114061743075,2.0
7675,60.625,96.25,masc,22,61,7,Colombia,70.65001981767736,1.0
7676,84.875,79.25,fem,23,73,7,Colombia,0.0,1.0
7677,100.0,100.0,masc,19,0,8,Colombia,0.0,1.0
7678,74.875,62.75,fem,50,19,7,Colombia,32.13510776797338,1.0
7679,76.25,87.0,fem,39,66,8,Colombia,38.56212932156806,0.0
7681,74.875,84.75,fem,33,0,7,Colombia,0.0,2.0
7682,32.875,64.25,masc,30,67,7,Colombia,78.47668119963006,1.0
7683,80.375,60.75,masc,28,29,7,Colombia,14.996383625054246,1.0
7684,62.625,58.75,fem,31,90,7,Colombia,55.64891883560136,1.0
7685,89.625,84.75,fem,34,0,8,Colombia,78.47668119963006,2.0
7687,67.5,72.5,fem,23,16,7,Colombia,27.850426732243598,1.0
7689,65.25,77.5,fem,30,58,7,Colombia,62.82335843572467,2.0
7693,79.375,91.25,masc,55,74,8,Colombia,55.64891883560136,1.0
7694,76.5,53.0,masc,34,9,7,Colombia,36.41978880370317,2.0
7697,78.125,66.75,masc,20,62,7,Colombia,55.64891883560136,1.0
7698,63.125,71.25,masc,23,44,7,Colombia,21.42340517864892,1.0
7699,20.625,58.75,fem,38,33,8,Colombia,74.56335050865371,2.0
7700,86.875,90.25,masc,40,51,8,Colombia,23.565745696513815,2.0
7701,44.0,38.5,fem,37,79,7,Colombia,66.73668912670102,2.0
7702,73.25,90.5,masc,21,0,7,Colombia,0.0,1.0
7704,95.75,91.5,fem,27,0,8,Colombia,0.0,2.0
7705,76.125,59.75,fem,23,22,8,Colombia,0.0,1.0
7708,73.75,55.5,masc,25,27,7,Colombia,21.42340517864892,1.0
7710,77.0,86.0,fem,21,64,7,Colombia,21.42340517864892,1.0
7711,93.5,87.0,masc,22,62,8,Colombia,0.0,1.0
7715,75.5,71.5,masc,33,80,7,Colombia,32.13510776797338,2.0
7717,48.75,54.0,masc,45,77,7,Colombia,58.25780596291892,1.0
7718,71.0,92.0,masc,26,0,7,Colombia,53.04003170828379,1.0
7726,48.125,78.75,fem,41,0,7,Colombia,0.0,1.0
7727,75.0,75.5,masc,38,0,8,Colombia,0.0,0.0
7728,65.25,79.5,masc,40,81,7,Colombia,0.0,2.0
7729,74.875,56.75,fem,50,34,7,Colombia,59.56224952657771,0.0
7730,92.625,85.25,fem,33,0,7,Colombia,19.28106466078403,1.0
7734,75.125,70.25,fem,27,0,8,Colombia,56.30114061743075,1.0
7737,59.625,64.25,fem,20,75,7,Colombia,0.0,1.0
7739,15.125,78.25,masc,33,0,7,Colombia,81.08556832694764,1.0
7742,88.375,80.75,masc,56,71,7,Colombia,51.083366362795616,2.0
7744,75.25,80.5,masc,30,21,7,Colombia,60.866693090236495,2.0
7745,48.5,97.0,fem,45,0,7,Colombia,100.0,2.0
7753,42.125,64.25,fem,45,46,8,Colombia,51.735588144625005,2.0
7756,43.5,37.0,fem,40,44,7,Colombia,61.518914872065885,1.0
7759,55.75,66.5,fem,25,0,7,Colombia,52.387809926454395,1.0
7761,96.75,93.5,masc,64,16,8,Colombia,12.854043107189353,2.0
7764,63.875,43.75,fem,30,25,7,Colombia,44.989150875162736,2.0
7765,76.75,69.5,fem,24,0,7,Colombia,0.0,1.0
7766,83.25,72.0,masc,35,0,7,Colombia,0.0,2.0
7767,87.375,74.75,fem,28,61,8,Colombia,54.99669705377197,2.0
7768,40.875,72.25,masc,20,0,7,Colombia,0.0,1.0
7769,59.75,65.0,masc,30,68,7,Colombia,68.69335447218918,1.0
7775,58.25,37.5,fem,23,37,7,Colombia,54.34447527194257,1.0
7780,72.625,71.25,masc,23,61,8,Colombia,53.69225349011318,1.0
7781,62.5,100.0,masc,31,52,7,Colombia,0.0,2.0
7782,41.375,49.75,fem,28,34,7,Colombia,74.56335050865371,2.0
7783,61.25,37.5,masc,23,0,7,Colombia,54.99669705377197,1.0
7788,46.0,39.0,fem,34,69,8,Colombia,100.0,2.0
7792,78.75,75.0,fem,52,8,7,Colombia,0.0,2.0
7796,51.0,31.0,masc,19,13,7,Colombia,64.12780199938345,1.0
7798,84.5,80.5,fem,29,18,7,Colombia,0.0,2.0
7802,62.5,100.0,fem,31,67,7,Colombia,81.73779010877703,2.0
7803,61.5,78.5,masc,47,0,7,Colombia,53.04003170828379,1.0
7804,71.25,92.5,fem,52,0,7,Colombia,0.0,1.0
7805,68.375,54.75,fem,19,79,7,Colombia,50.43114458096622,1.0
7807,41.75,66.0,fem,45,36,7,Colombia,0.0,0.0
7808,81.75,81.0,fem,37,0,7,Colombia,0.0,2.0
7809,60.125,64.75,masc,44,0,7,Colombia,32.13510776797338,2.0
7811,67.625,72.75,masc,29,0,8,Colombia,34.277448285838275,1.0
7812,49.5,58.5,fem,24,16,7,Colombia,47.13149139302763,1.0
7813,85.375,70.75,masc,33,0,7,Colombia,0.0,0.0
7817,78.875,73.25,fem,67,82,7,Colombia,36.41978880370317,1.0
7818,83.875,92.75,fem,25,16,7,Colombia,0.0,2.0
7819,60.25,75.5,masc,54,58,8,Colombia,51.083366362795616,1.0
7823,62.625,56.75,masc,30,0,7,Colombia,56.95336239926014,1.0
7825,66.875,58.25,fem,21,0,7,Colombia,0.0,1.0
7828,51.0,73.0,fem,41,19,8,Colombia,53.04003170828379,2.0
7830,68.375,42.25,masc,18,0,7,Colombia,53.69225349011318,1.0
7839,77.0,54.0,masc,41,58,8,Colombia,49.27383191089252,2.0
7841,20.625,69.25,masc,52,100,7,Colombia,66.08446734487163,2.0
7842,46.5,64.5,fem,28,87,7,Colombia,51.735588144625005,1.0
7843,81.25,62.5,fem,25,63,8,Colombia,56.30114061743075,1.0
7844,64.25,71.5,masc,23,17,7,Colombia,32.13510776797338,1.0
7848,95.5,91.0,masc,39,35,8,Colombia,47.13149139302763,2.0
7849,75.375,84.75,masc,71,0,7,Colombia,0.0,1.0
7852,71.5,46.0,fem,25,0,7,Colombia,27.850426732243598,1.0
7853,51.375,16.25,fem,35,58,7,Colombia,75.21557229048311,2.0
7859,83.5,92.0,fem,33,1,8,Colombia,55.64891883560136,2.0
7860,89.25,96.5,fem,56,76,8,Colombia,49.27383191089252,2.0
7862,29.25,59.5,masc,34,0,7,Colombia,68.0411326903598,1.0
7863,32.75,58.5,masc,53,70,7,Colombia,44.989150875162736,1.0
7865,25.0,100.0,fem,53,0,7,Colombia,0.0,1.0
7866,58.375,72.75,fem,25,30,7,Colombia,0.0,1.0
7868,84.625,69.25,masc,21,34,7,Colombia,40.70446983943295,1.0
7870,48.625,62.25,masc,24,0,8,Colombia,0.0,2.0
7872,25.5,99.0,masc,57,0,7,Colombia,100.0,1.0
7873,54.875,79.75,fem,26,76,7,Colombia,0.0,1.0
7876,42.375,67.25,fem,36,100,7,Colombia,82.39001189060642,2.0
7878,48.0,87.0,fem,45,0,7,Colombia,0.0,2.0
7882,69.25,82.0,masc,21,11,8,Colombia,34.277448285838275,1.0
7884,53.5,57.5,fem,38,17,7,Colombia,60.866693090236495,2.0
7886,58.375,83.25,fem,24,40,7,Colombia,0.0,0.0
7887,73.625,60.75,fem,49,100,7,Colombia,100.0,2.0
7888,25.0,100.0,fem,74,100,7,Colombia,0.0,1.0
7889,63.125,71.25,masc,31,5,7,Colombia,14.996383625054246,1.0
7890,66.125,37.75,fem,30,60,7,Colombia,55.64891883560136,1.0
7891,30.75,86.5,fem,50,100,7,Colombia,0.0,1.0
7892,62.5,100.0,fem,36,42,7,Colombia,32.13510776797338,1.0
7894,74.75,49.5,masc,21,10,7,Colombia,21.42340517864892,1.0
7896,57.125,38.25,fem,24,81,8,Colombia,63.47558021755406,1.0
7897,23.5,58.0,fem,31,96,7,Colombia,60.866693090236495,1.0
7898,69.875,70.75,fem,36,36,7,Colombia,0.0,2.0
7899,83.875,70.25,masc,41,0,7,Colombia,0.0,2.0
7900,29.25,78.5,masc,50,100,7,Colombia,0.0,2.0
7902,82.125,77.25,masc,20,27,7,Colombia,21.42340517864892,1.0
7905,59.75,81.0,fem,36,0,7,Colombia,0.0,2.0
7906,71.0,67.0,masc,23,0,7,Colombia,0.0,1.0
7908,85.25,76.5,masc,36,97,7,Colombia,0.0,1.0
7909,34.75,69.0,masc,53,82,7,Colombia,40.70446983943295,2.0
7910,84.875,79.25,fem,27,0,7,Colombia,23.565745696513815,1.0
7912,52.875,44.25,masc,21,42,7,Colombia,61.518914872065885,1.0
7913,71.75,82.0,masc,33,66,8,Colombia,51.735588144625005,0.0
7916,35.125,64.25,masc,40,79,7,Colombia,89.56445149072974,0.0
7917,82.75,76.5,masc,33,36,7,Colombia,38.56212932156806,1.0
7920,68.0,70.5,fem,31,68,7,Colombia,0.0,1.0
7922,82.0,80.5,masc,25,0,7,Colombia,53.04003170828379,1.0
7924,93.5,88.0,fem,38,86,8,Colombia,0.0,2.0
7925,87.375,76.75,fem,28,11,7,Colombia,38.56212932156806,2.0
7926,72.75,53.0,masc,34,2,7,Colombia,14.996383625054246,1.0
7927,74.5,57.5,masc,29,0,7,Colombia,38.56212932156806,1.0
7928,74.375,59.25,masc,18,0,7,Colombia,14.996383625054246,1.0
7929,80.875,83.75,fem,22,74,7,Colombia,14.996383625054246,1.0
7930,65.375,55.75,masc,31,15,8,Colombia,29.992767250108493,2.0
7931,74.0,62.0,fem,23,39,8,Colombia,0.0,1.0
7932,86.375,72.75,masc,26,0,7,Colombia,59.56224952657771,2.0
7933,15.25,94.5,masc,57,75,8,Colombia,84.34667723609459,2.0
7934,99.125,98.25,masc,32,0,7,Colombia,0.0,2.0
7937,69.625,62.75,fem,47,24,7,Colombia,47.13149139302763,2.0
7938,77.0,64.5,masc,24,25,7,Colombia,14.996383625054246,1.0
7940,79.875,59.75,fem,36,53,7,Colombia,52.387809926454395,1.0
7943,70.75,55.0,fem,26,11,8,Colombia,17.138724142919138,1.0
7945,45.25,69.0,masc,27,56,7,Colombia,57.60558418108953,1.0
7946,90.25,80.5,masc,25,51,7,Colombia,0.0,1.0
7947,72.875,56.75,masc,44,0,7,Colombia,38.56212932156806,2.0
7951,71.125,82.75,masc,41,37,8,Colombia,14.996383625054246,1.0
7955,71.875,50.75,masc,30,3,7,Colombia,25.708086214378707,1.0
7957,60.875,51.75,masc,30,11,7,Colombia,42.84681035729784,2.0
7958,35.375,40.75,masc,41,18,7,Colombia,50.43114458096622,2.0
7963,61.875,55.25,masc,20,0,7,Colombia,54.34447527194257,1.0
7968,66.125,54.25,fem,30,4,8,Colombia,58.25780596291892,2.0
7973,86.875,73.75,fem,26,73,7,Colombia,0.0,2.0
7974,87.125,81.75,masc,20,7,7,Colombia,59.56224952657771,1.0
7977,67.875,72.25,masc,27,59,7,Colombia,51.735588144625005,1.0
7978,59.625,56.25,fem,40,72,7,Colombia,0.0,1.0
7980,76.375,74.75,masc,31,49,7,Colombia,49.27383191089252,2.0
7983,64.125,67.75,masc,38,0,7,Colombia,62.82335843572467,2.0
7984,82.5,90.0,masc,43,82,7,Colombia,0.0,1.0
7985,91.875,83.75,masc,30,0,7,Colombia,19.28106466078403,2.0
7987,79.5,65.5,fem,44,0,7,Colombia,56.30114061743075,0.0
7988,37.0,48.5,masc,39,64,8,Colombia,70.65001981767736,1.0
7989,71.875,74.25,masc,21,0,8,Colombia,44.989150875162736,1.0
7990,90.0,92.5,masc,46,0,7,Colombia,12.854043107189353,2.0
7995,75.5,80.5,masc,53,100,7,Colombia,0.0,0.0
7998,54.375,62.75,masc,26,0,7,Colombia,50.43114458096622,1.0
7999,90.75,81.5,fem,47,63,8,Colombia,17.138724142919138,2.0
8000,86.5,73.0,masc,23,0,7,Colombia,38.56212932156806,1.0
8002,65.625,58.25,fem,22,0,7,Colombia,66.08446734487163,2.0
8004,100.0,100.0,masc,30,28,7,Colombia,36.41978880370317,1.0
8005,82.75,90.5,fem,55,57,7,Colombia,4.284681035729784,0.0
8006,81.625,74.75,fem,20,23,7,Colombia,0.0,1.0
8007,48.75,45.5,fem,22,22,7,Colombia,62.82335843572467,1.0
8008,100.0,100.0,masc,40,0,7,Colombia,0.0,1.0
8010,28.0,54.5,masc,63,0,8,Colombia,0.0,1.0
8012,87.625,75.25,fem,35,0,7,Colombia,0.0,1.0
8014,71.5,93.0,masc,33,100,7,Colombia,66.73668912670102,1.0
8020,64.375,82.75,masc,29,0,8,Colombia,0.0,2.0
8022,52.875,73.25,fem,32,63,7,Colombia,0.0,1.0
8024,82.25,69.5,masc,25,18,7,Colombia,42.84681035729784,1.0
8026,75.375,68.75,masc,18,17,7,Colombia,8.569362071459569,1.0
8030,50.25,62.5,masc,55,100,8,Colombia,0.0,2.0
8031,74.875,49.75,fem,31,53,8,Colombia,42.84681035729784,2.0
8032,89.5,79.0,masc,41,0,7,Colombia,0.0,2.0
8033,66.375,82.25,fem,55,54,8,Colombia,0.0,1.0
8036,35.375,62.75,fem,32,43,8,Colombia,57.60558418108953,2.0
8037,52.5,62.5,fem,32,1,7,Colombia,59.56224952657771,2.0
8041,81.125,72.25,masc,29,0,7,Colombia,29.992767250108493,1.0
8043,96.875,93.75,masc,30,64,7,Colombia,27.850426732243598,1.0
8044,80.125,60.25,fem,19,0,8,Colombia,25.708086214378707,1.0
8045,96.125,92.25,fem,20,79,7,Colombia,38.56212932156806,1.0
8046,82.75,73.0,fem,24,0,7,Colombia,58.25780596291892,1.0
8048,68.0,86.0,fem,26,67,8,Colombia,38.56212932156806,1.0
8051,83.625,84.25,masc,30,77,8,Colombia,66.73668912670102,2.0
8055,85.0,70.0,masc,29,14,7,Colombia,29.992767250108493,1.0
8060,79.0,62.0,fem,21,25,7,Colombia,0.0,1.0
8061,87.75,75.5,fem,24,19,7,Colombia,32.13510776797338,1.0
8062,93.25,86.5,fem,55,74,8,Colombia,0.0,1.0
8067,74.75,61.5,masc,32,43,8,Colombia,60.2144713084071,1.0
8068,35.75,60.0,fem,26,100,8,Colombia,100.0,2.0
8070,53.375,52.75,masc,30,0,7,Colombia,79.78112476328886,2.0
8072,67.125,75.75,masc,25,49,7,Colombia,68.69335447218918,1.0
8073,90.25,80.5,masc,30,85,7,Colombia,0.0,2.0
8074,56.875,40.25,fem,32,27,7,Colombia,54.34447527194257,1.0
8078,17.5,87.0,masc,47,87,7,Colombia,96.73889109085304,2.0
8080,75.375,98.75,masc,49,0,7,Colombia,0.0,2.0
8081,28.0,71.0,fem,31,100,7,Colombia,77.82445941780068,1.0
8084,84.5,69.0,fem,42,67,7,Colombia,49.27383191089252,1.0
8086,84.25,87.0,masc,42,24,8,Colombia,17.138724142919138,1.0
8087,66.375,62.75,fem,21,11,7,Colombia,47.13149139302763,1.0
8088,58.875,59.25,masc,24,0,7,Colombia,50.43114458096622,1.0
8089,75.0,76.5,masc,43,27,7,Colombia,0.0,1.0
8090,26.375,55.25,fem,25,49,7,Colombia,55.64891883560136,1.0
8092,41.375,87.25,fem,41,84,7,Colombia,25.708086214378707,1.0
8093,76.625,53.25,masc,22,0,8,Colombia,60.866693090236495,2.0
8094,31.25,63.0,masc,39,87,7,Colombia,88.91222970890034,1.0
8095,92.0,84.0,fem,22,64,7,Colombia,40.70446983943295,1.0
8097,75.625,92.75,masc,51,48,7,Colombia,34.277448285838275,1.0
8103,55.875,88.25,masc,43,75,7,Colombia,50.43114458096622,2.0
8104,84.75,79.5,masc,30,68,7,Colombia,44.989150875162736,1.0
8105,80.25,63.5,fem,18,10,7,Colombia,50.43114458096622,1.0
8106,94.875,89.75,masc,22,19,8,Colombia,21.42340517864892,1.0
8110,50.0,100.0,masc,51,71,7,Colombia,0.0,0.0
8114,59.625,48.75,masc,25,20,8,Colombia,60.2144713084071,0.0
8116,74.5,74.0,fem,25,0,7,Colombia,38.56212932156806,1.0
8118,81.25,78.0,masc,48,21,7,Colombia,25.708086214378707,2.0
8124,77.0,65.0,fem,26,65,7,Colombia,0.0,1.0
8129,75.0,100.0,masc,44,35,7,Colombia,0.0,2.0
8130,77.75,80.5,masc,45,27,7,Colombia,0.0,2.0
8132,87.125,88.75,masc,33,0,7,Colombia,0.0,1.0
8134,80.375,76.25,masc,31,2,7,Colombia,51.735588144625005,2.0
8135,91.625,83.25,masc,20,70,7,Colombia,0.0,0.0
8136,81.875,75.25,masc,20,32,7,Colombia,21.42340517864892,1.0
8137,82.875,82.75,fem,45,0,7,Colombia,50.43114458096622,2.0
8141,41.125,73.75,masc,25,70,7,Colombia,51.735588144625005,1.0
8142,83.625,72.25,masc,21,0,8,Colombia,0.0,1.0
8144,53.25,53.5,masc,29,66,7,Colombia,63.47558021755406,2.0
8148,79.375,72.75,fem,31,90,7,Colombia,21.42340517864892,1.0
8149,51.625,47.25,fem,21,0,7,Colombia,68.0411326903598,1.0
8150,50.5,39.0,fem,31,88,7,Colombia,58.25780596291892,2.0
8151,88.25,88.0,masc,29,69,7,Colombia,58.25780596291892,2.0
8155,86.875,98.75,fem,35,3,7,Colombia,0.0,1.0
8156,72.75,60.5,fem,30,58,7,Colombia,0.0,2.0
8157,83.25,75.0,masc,24,44,7,Colombia,0.0,1.0
8158,82.75,79.5,masc,25,50,8,Colombia,40.70446983943295,1.0
8162,81.0,75.0,masc,24,0,8,Colombia,38.56212932156806,1.0
8164,74.625,81.75,masc,40,3,7,Colombia,34.277448285838275,1.0
8165,78.75,65.0,masc,46,0,7,Colombia,21.42340517864892,1.0
8166,82.0,76.0,masc,30,2,8,Colombia,12.854043107189353,1.0
8172,60.375,63.75,fem,23,59,7,Colombia,50.43114458096622,1.0
8173,75.0,100.0,masc,45,15,7,Colombia,0.0,2.0
8174,83.75,79.0,masc,46,71,7,Colombia,56.95336239926014,2.0
8176,66.375,78.25,fem,24,23,7,Colombia,49.27383191089252,1.0
8180,76.5,57.5,fem,26,75,7,Colombia,52.387809926454395,1.0
8182,81.875,88.75,fem,18,33,7,Colombia,56.95336239926014,1.0
8183,65.875,69.75,masc,21,0,7,Colombia,0.0,1.0
8184,83.125,66.25,masc,19,33,8,Colombia,44.989150875162736,1.0
8185,77.875,60.75,fem,18,10,8,Colombia,38.56212932156806,1.0
8187,78.0,75.5,fem,24,16,7,Colombia,51.083366362795616,2.0
8188,18.625,83.75,fem,20,97,7,Colombia,88.91222970890034,1.0
8192,62.25,76.0,masc,29,54,7,Colombia,55.64891883560136,2.0
8193,83.625,78.75,fem,22,47,7,Colombia,0.0,1.0
8194,96.75,93.5,masc,19,16,8,Colombia,0.0,1.0
8198,55.875,77.75,masc,28,100,7,Colombia,68.0411326903598,1.0
